"0","","","アイラはその夜のうちに、カヅキさんの住むマンションへと移っていった。","","",""
"1","","","移ったっていっても、荷物なんてなにも持たずに、身一つで出て行ってしまった形に近くて、俺には引き留める暇もなかった。","","",""
"2","","","翌朝、いつもより少し早めに出社して、みんなに事情を話した。","","",""
"3","タカオ","","社内恋愛禁止？","","",""
"4","ミチル","","そう言ったの？　カヅキさんが？","","",""
"5","ツカサ","","……うん","","",""
"6","タカオ","","初耳だね","","",""
"7","シェリー","","初耳です","","",""
"8","レン","","初耳だなあ","","",""
"9","ザック","","はじめて聞いた","","",""
"10","ミチル","","私も","","",""
"11","ツカサ","","やっぱり……","","",""
"12","ミチル","","っていうか、カヅキさんも、前に社内恋愛してたって聞いたことあるけど","","",""
"13","ツカサ","","え！？","","",""
"14","ミチル","","あくまで噂だけどね","","",""
"15","タカオ","","そうなの？","","",""
"16","レン","","へえ……","","",""
"17","","","課長とレンさんは、ポカーンとしている。\n申し訳ないけど、このふたりは、そういう話には疎そう……。","","",""
"18","ツカサ","","シェリーはその噂のこと、知ってる？","","",""
"19","シェリー","","…………そ、それは","","",""
"20","","","あ、今、あからさまに目をそらした……！","","",""
"21","ミチル","","これは、知ってる顔ね","","",""
"22","ツカサ","","頼むよ。教えてほしい。社内恋愛禁止って言い出したことと、なにか関係あるかもしれない！","","",""
"23","シェリー","","言えません。カヅキの名誉のためにも","","",""
"24","カヅキ","","おはよう","","",""
"25","シェリー","","……！","","",""
"26","","","と、見計らったかのように、カヅキさんがアイラをともなって出社してきた。","","",""
"27","","","コンスタンスの姿がないところを見ると、すでに別行動なんだろうか。","","",""
"28","カヅキ","","なんの話だ？　あん？","","",""
"29","ツカサ","","あの――","","",""
"30","シェリー","","いえ。なんでもありません","","",""
"31","カヅキ","","ふうん……？","","",""
"32","アイラ","","…………","","",""
"33","ツカサ","","アイラ、おはよう","","",""
"34","アイラ","","……うん","","",""
"35","","","アイラは、昨日よりも素っ気なくなっていた。","","",""
"36","","","すぐに、会議室で今週の会議が始まった。","","",""
"37","","","コンスタンスは、カヅキさんより少し遅れて現れたけど、特にいつもと変わりなかった。","","",""
"38","","","会議はカヅキさんの進行で、滞りなく進んでいく。","","",""
"39","カヅキ","","――というわけなんで気を付けてくれ。ここまででなにか質問あるか？","","",""
"40","","","誰も、昨日の夜にカヅキさんが俺に話したことについて触れようとしない。","","",""
"41","","","だったら――。","","",""
"42","ツカサ","","あの","","",""
"43","カヅキ","","お前の質問は後だ","","",""
"44","","","俺が手を挙げたのとほぼ同時に、カヅキさんがぴしゃりと遮った。","","",""
"45","ツカサ","","…………","","",""
"46","カヅキ","","……そうにらむなよ。分かったよ","","",""
"47","カヅキ","","みんなにはついでに話しとく","","",""
"48","カヅキ","","急ではあるが、今日から私とツカサで、パートナーをトレードすることになった","","",""
"49","タカオ","","ええ？　勝手にそういうことされると困るよ～","","",""
"50","","","カヅキさんは、課長の文句をあっさり無視した。","","",""
"51","カヅキ","","コンスタンス、悪いがそういうことなんで、よろしくな","","",""
"52","コンスタンス","","はい","","",""
"53","カヅキ","","以上――","","",""
"54","ツカサ","","カヅキさん","","",""
"55","","","俺はたまらず立ち上がった。","","",""
"56","ツカサ","","俺は、アイラと組むのをやめたくありません","","",""
"57","カヅキ","","解散だ。ツカサは残れ","","",""
"58","","","みんなが出て行った後。","","",""
"59","","","会議室には、俺とカヅキさんだけが残った。","","",""
"60","","","だというのに、カヅキさんは俺と目を合わせようとせず、不機嫌そうにそっぽを向いている。","","",""
"61","ツカサ","","教えてください、どうしたらアイラのパートナーに戻れますか！？","","",""
"62","カヅキ","","どうしたら、か","","",""
"63","","","と、カヅキさんはため息をつくと、おもむろに俺に歩み寄ってきて――。","","",""
"64","","","いきなりヘッドロックされた！","","",""
"65","ツカサ","","！？","","",""
"66","カヅキ","","元はと言えば、お前が告白したからこんなにこじれたんだろうがぁ！","","",""
"67","ツカサ","","すみませんすみません！","","",""
"68","","","頭頂部をゲンコツでグリグリされ、俺はたまらずその痛みでのたうち回った。必死でカヅキさんの手から逃れる。","","",""
"69","ツカサ","","で、でも俺、このまま終わりにはできません！","","",""
"70","カヅキ","","……社内恋愛禁止ってのは、ただの口実だ","","",""
"71","ツカサ","","え？　口実？","","",""
"72","カヅキ","","見てられなかったんだよ。お前とアイラをこのまま放っといたら、取り返しがつかなくなりそうな気がしてな","","",""
"73","ツカサ","","そんなことは……","","",""
"74","カヅキ","","私の目はごまかせねえぞ。現に、アイラはこう言いやがった。ツカサからは離れるのがお互いのため、ってな","","",""
"75","ツカサ","","う……","","",""
"76","カヅキ","","ったく、気に入らねえ","","",""
"77","","","それは、ミチルからも聞いた話だ。","","",""
"78","","","アイラは、自分の寿命のことを考えて、俺からあえて離れようとしている。","","",""
"79","カヅキ","","……今回のことは、私にとっての罪滅ぼしみたいなもんなんだよ","","",""
"80","ツカサ","","え？　罪滅ぼし……ですか？","","",""
"81","カヅキ","","３年前、私はアイラのためによかれと思って、パートナーを解消したんだ","","",""
"82","カヅキ","","あいつを、あれ以上苦しめたくなかった","","",""
"83","カヅキ","","でも違う。違ったんだよ。そんなの、誰のためにもならねえんだ","","",""
"84","カヅキ","","それをしたことで、アイラに残ったのは、パートナーに切り捨てられたっていう辛い想い出だけさ","","",""
"85","カヅキ","","後で私がそれに気付いたときには、もう手遅れだったよ。私はアイラに気を遣っちまって、ろくに話をすることもできなくなってた","","",""
"86","カヅキ","","アイラを助けようとしたのに、結果的に、傷つけちまった","","",""
"87","カヅキ","","そういう後悔を経験してきたんでな。今のアイラも同じだって、勘で分かるんだよ","","",""
"88","カヅキ","","あいつが、ツカサや自分のためって言ってやろうとしてるのは、結果的に全員を傷つけることでしかない","","",""
"89","ツカサ","","…………","","",""
"90","","","カヅキさんの内面を、はじめて、垣間見たような気がする。","","",""
"91","","","この人は、アイラのことを――かつてパートナーだったギフティアのことを――今でも、とても大切に思っている。","","",""
"92","カヅキ","","ツカサ、お前、覚悟はもうついてるんだろ？","","",""
"93","ツカサ","","……はい","","",""
"94","カヅキ","","だったら、今は私に任せろ","","",""
"95","ツカサ","","分かりました","","",""
"96","カヅキ","","よし。期待してろよ","","",""
"97","カヅキ","","アイラのめんどくせえ性根を、私が直々にたたき直してやる！","","",""
"98","ツカサ","","え……！？","","",""
"99","","","この人は、アイラのことを――かつてパートナーだったギフティアのことを――今でも、とても大切に……思って……い、いるはず……だよね？","","",""
"100","","","だ、大丈夫かな……。","","",""
"101","","","会議室を出て、オフィスへと戻る。","","",""
"102","","","ところがその途中で、いきなり首根っこを誰かに掴まれ、階段の方へと引きずり込まれた。","","",""
"103","ミチル","","なに言われたの？","","",""
"104","ツカサ","","なんだ、ミチルか……","","",""
"105","ザック","","僕もいるよ","","",""
"106","ミチル","","いいから、なんて言われたのよ！？","","",""
"107","ツカサ","","…………","","",""
"108","ツカサ","","アイラのことは任せろって","","",""
"109","ミチル","","根性たたき直してやる、みたいなこと言ってた？","","",""
"110","ツカサ","","あ、言ってた","","",""
"111","ミチル","","うわ、やっぱり！","","",""
"112","","","なぜか、ミチルはぶるっと身震いした。","","",""
"113","ミチル","","カヅキさん、完全に本気じゃない！　アイラが無事じゃ済まないかも！","","",""
"114","ミチル","","あの人、けっこう容赦ないから……","","",""
"115","ザック","","ミチルも、少し前までよくしごかれてたもんね","","",""
"116","ミチル","","新人の頃は、１ヶ月で１０キロ痩せたこともあったわ……","","",""
"117","ツカサ","","えぇ……","","",""
"118","","","ほ、本当に、大丈夫かな……。","","",""
"119","","","オフィスに戻ると、課長が心配した様子で声をかけてきた。","","",""
"120","タカオ","","ツカサくん、さっきは大丈夫だった？","","",""
"121","ツカサ","","はい、なんとか……","","",""
"122","タカオ","","カヅキくんの強引さにはホント困るよねぇ。今日の件だって、僕の意見なんてちっとも聞いてくれないし……","","",""
"123","タカオ","","う、胃が痛くなってきた……","","",""
"124","ツカサ","","はあ……","","",""
"125","","","昼休み、俺はオフィス裏のベンチに座って、カヅキさんに任せても大丈夫なのかどうかを悶々と考え込んでいた。","","",""
"126","ヤスタカ","","気を付けなヨ","","",""
"127","ツカサ","","へ！？","","",""
"128","","","いきなり声をかけられて、ベンチから転げ落ちそうになった。","","",""
"129","","","いつの間にか、ヤスタカさんがすぐ横に立っていた。\n全然気付かなかったよ……。","","",""
"130","ヤスタカ","","カヅキは、アイラのことになるといつも以上に冷静じゃいられなくなるからサ","","",""
"131","ツカサ","","は、はあ","","",""
"132","ヤスタカ","","俺も昔、酒の席でその話題を持ち出したら、酔った勢いでぶん殴られたんだヨ。酒瓶でネ","","",""
"133","ツカサ","","え……","","",""
"134","ヤスタカ","","あれでも昔は、素直で初々しい女の子だったんだけどなあ","","",""
"135","","","ヤスタカさんは残念そうに首を左右に振ると、肩をすくめながら去って行った。","","",""
"136","","","……ふ、不安だ。","","",""
"137","レン","","ツカサくん、部屋の引っ越し、どうするか聞いてる？","","",""
"138","ツカサ","","引っ越し……","","",""
"139","レン","","ほら、スポッターとマークスマンは一緒に暮らす規則だろう？　今回のことで、誰がどこに移るのか確認しないといけなくて","","",""
"140","","","……俺とアイラとの繋がりが、どんどん失われていく。\nこのままズルズルと行ったら、まずい気がする。","","",""
"141","ツカサ","","……引っ越しは、もう少し待ってもらえますか","","",""
"142","","","たまらず、そう訴えていた。","","",""
"143","レン","","ん？　カヅキさんがそう言ってたのかい？","","",""
"144","ツカサ","","それは……","","",""
"145","コンスタンス","","はい。そう言ってましたよ","","",""
"146","ツカサ","","コンスタンス……","","",""
"147","","","思わぬ助け船にビックリしていると、コンスタンスは俺に向けて目配せしてくれた。","","",""
"148","","","それでレンさんも察したらしい。","","",""
"149","レン","","そっかぁ。了解、うまくやっとくよ","","",""
"150","","","それだけ言うと、あっさりと自分のデスクに戻っていった。","","",""
"151","ツカサ","","コンスタンス、あの","","",""
"152","コンスタンス","","お気になさらずに","","",""
"153","コンスタンス","","それより、仕事の時間です。準備して下さい","","",""
"154","ツカサ","","仕事？","","",""
"155","コンスタンス","","ええ。たまには男同士で仲良くやりましょう。私とあなたはパートナーなんですから","","",""
"156","","","コンスタンスと俺とで担当する回収案件は、今朝の会議ですでに決まっていた。","","",""
"157","","","ルイスっていう少年タイプのギフティアだ。","","",""
"158","","","その最初の訪問は、滞りなく終了した。\n所有者である夫婦から、回収同意書にサインももらうことができた。","","",""
"159","","","ちょうどお昼時っていうこともあって、会社に戻る途中で食事をしようとコンスタンスに誘われた。","","",""
"160","","","ただ、せっかく誘ってもらったものの、俺は食欲がなくて、注文したハンバーガーに手を付けることもできなかった。","","",""
"161","","","ストローをくわえてアイスティーを飲み干し、今日何度目になるか分からないため息をついてしまう。","","",""
"162","ツカサ","","それにしても、コンスタンスはすごいな。ルイスくんのところで、俺、なにもすることなかったよ","","",""
"163","コンスタンス","","あなただって、あの子の心をしっかり掴んでいましたよ。実に大したものです","","",""
"164","ツカサ","","……そうかな。あんまり、意識してなかったけど","","",""
"165","","","アイラと組んでいた頃は、俺が交渉役もやっていたから、そのおかげかもしれない。","","",""
"166","","","アイラとコンスタンスじゃ、仕事の進め方はまるで違っていた。","","",""
"167","","","頼りになるのは、圧倒的にコンスタンスだけど。","","",""
"168","","","それでもやっぱり、自分のパートナーはアイラがいい。","","",""
"169","ツカサ","","…………","","",""
"170","","","考えるのは、アイラのことばっかりだな……。","","",""
"171","","","カヅキさんは、どうするつもりなんだろう。","","",""
"172","コンスタンス","","カヅキの件、心配ですか？","","",""
"173","ツカサ","","え、あ、いや","","",""
"174","","","コンスタンスには、見透かされていたみたいだ。","","",""
"175","ツカサ","","……少しね","","",""
"176","コンスタンス","","あなたの気持ちは、私も分かっているつもりですよ","","",""
"177","コンスタンス","","ところで、ツカサは知っていますか？　他のターミナルサービスに比べて、うちだけ回収のやり方が違うことに","","",""
"178","ツカサ","","ああ。うん","","",""
"179","ツカサ","","前にアンディと仕事して感じたのは、すごく機械的で、相手の事情はお構いなし、っていうところかな","","",""
"180","コンスタンス","","一方でうちは、できるだけ相手の気持ちに寄り添うようにしています","","",""
"181","コンスタンス","","このやり方は、元々はアイラが始めたんですよ","","",""
"182","ツカサ","","え、そうなの？","","",""
"183","コンスタンス","","アイラだけがやっていた、と言ってもいいでしょう","","",""
"184","ツカサ","","それが普通だと思ってたけど、違うんだよね","","",""
"185","コンスタンス","","コストも手間もかかりますから。会社の方針としては当然、そんなやり方は認められません","","",""
"186","コンスタンス","","カヅキですら、アイラの献身的なまでのやり方にはついて行けなかったとか","","",""
"187","コンスタンス","","事実、アイラは心に負荷が掛かりすぎてしまい、その後３年もの間、リタイアしなければなりませんでした","","",""
"188","コンスタンス","","ですが、アイラとのコンビを解消した後になって、カヅキは逆にみんなを説得して回ったんです。このやり方でやっていきたい、とね","","",""
"189","ツカサ","","……それって","","",""
"190","コンスタンス","","ええ。カヅキは、それぐらいアイラのことが大好きなんですよ","","",""
"191","","","今の第１ターミナルサービスの形になったのは、３年前のカヅキさんから始まっていた……。","","",""
"192","","","３年前って言えば、ミチルのお父さんがワンダラーになったときだ。\n担当は、カヅキさんとアイラだった。","","",""
"193","","","……あの事件が、きっかけだったのかもしれない。","","",""
"194","コンスタンス","","ツカサはアイラの変化に気付いていますか？","","",""
"195","ツカサ","","変化？","","",""
"196","コンスタンス","","たとえば、組み始めたばかりの頃のアイラの様子について、思い出してみてください","","",""
"197","アイラ","","よろしく","","",""
"198","アイラ","","でも、覚えておくべきなのはひとつだけ。この仕事は、決して報われない。想い出を引き裂くのが、私たちの仕事なので","","",""
"199","ツカサ","","……すごくよそよそしかったなあ","","",""
"200","ツカサ","","寮で一緒に住み始めたときなんて、何度話しかけても無視されたし","","",""
"201","ツカサ","","仕事のときは、緊張のせいなのか急に動けなくなっちゃったり","","",""
"202","ツカサ","","あ、それってもしかして、さっきコンスタンスが言ってた……","","",""
"203","コンスタンス","","ええ、心に負荷がかかりすぎたことによる影響でしょう","","",""
"204","コンスタンス","","分かりやすく言い換えれば、オーバーワークが祟ったせい、ということになります","","",""
"205","コンスタンス","","カヅキとコンビを解消する直前ぐらいから、アイラは感情を抑制してしまったと聞いています","","",""
"206","コンスタンス","","そうでもしなければ、もたなかったのでしょう","","",""
"207","ツカサ","","アイラの仕事のやり方は、回収する側に負担が大きすぎるってこと？","","",""
"208","コンスタンス","","アイラひとりが頑張りすぎた、とも言えます","","",""
"209","ツカサ","","…………","","",""
"210","コンスタンス","","ですが、最近になってアイラに昔のような表情が戻ってきているんです。カヅキはそれをとても喜んでいましてね","","",""
"211","ツカサ","","それは、単にアイラが俺に慣れただけじゃないかな？","","",""
"212","コンスタンス","","じゅうぶんすごいことですよ","","",""
"213","コンスタンス","","アイラは３年間、誰とも深く関わろうとしなかったんです","","",""
"214","コンスタンス","","私たちの方から声をかけても、必要最低限のことしか答えてくれませんでしたから","","",""
"215","ツカサ","","そっか……","","",""
"216","","","それは、カヅキさんが今の形に第１ターミナルサービスのやり方を変えてくれたからだと思う。","","",""
"217","","","新人の俺は、それが当たり前だと思って、さらにアイラに対して、臨機応変にやろうと提案できた。","","",""
"218","","","役割分担。だからこそ、俺とアイラはなんとかうまくやれた。","","",""
"219","コンスタンス","","カヅキは、あなたのことを買っているんです。アイラを任せていいと、常日頃から言っていましたし","","",""
"220","コンスタンス","","だから、今はカヅキを信じましょう","","",""
"221","ツカサ","","うん","","",""
"222","","","コンスタンスは、俺を励ましてくれたんだ……。","","",""
"223","","","こうして話をしたおかげで、かなり気が楽になった。","","",""
"224","","","そう思ったら、急激にお腹がすいてきちゃったよ。","","",""
"225","","","俺は目の前に置いてあるハンバーガーの包みを開くと、それにかぶりついた。","","",""
"226","","","翌日は、朝からよく晴れていた。","","",""
"227","","","始業時間になったけど、カヅキさんとアイラはまだ来ていない。","","",""
"228","","","少し、胸騒ぎがした。","","",""
"229","","","でも、コンスタンスに昨日言われたように、カヅキさんを信じることにして、仕事に集中する。","","",""
"230","ヤスタカ","","ヒュー！　熱いねえ！","","",""
"231","ミチル","","おめでとう！","","",""
"232","レン","","うおお、青春だなあ！","","",""
"233","コンスタンス","","やりましたね、ツカサ","","",""
"234","タカオ","","僕も、嫁さんにプロポーズしたときのことを思い出したよぉ……！","","",""
"235","シェリー","","う……うぅ……！　よかった、アイラ、よかったです～！","","",""
"236","ザック","","おめでとー！","","",""
"237","カヅキ","","ツカサ。アイラのこと、よろしくな","","",""
"238","ツカサ","","……はいっ！","","",""
"239","","","こうして、俺とアイラは、恋人になった。","","",""
"240","アイラ","","ツカサ？","","",""
"241","","","声が聞こえる。","","",""
"242","アイラ","","ツカサ？","","",""
"243","","","アイラの声だ。\n俺を呼んでる。","","",""
"244","アイラ","","ツカサ。そろそろ……","","",""
"245","ツカサ","","ん……","","",""
"246","アイラ","","起きて","","",""
"247","","","目を開けると、目の前に、優しく微笑むアイラの顔があった。","","",""
"248","アイラ","","おはよう。朝だよ","","",""
"249","ツカサ","","ああ、うん","","",""
"250","","","朝、か……。","","",""
"251","","","寝ぼけまなこで身体を起こす。","","",""
"252","ツカサ","","おはよう","","",""
"253","","","そっか。\n数日ぶりに、この部屋に戻ってきたんだった。","","",""
"254","","","カヅキさんとパートナーを入れ替える件については、昨日のアイラの告白をもって終了だと、はっきりと言われた。","","",""
"255","","","この部屋でまた、寝起きすることができる。\nそして、俺のそばには、アイラがいる。","","",""
"256","","","それがとても幸せなことだって、実感する。","","",""
"257","ツカサ","","わざわざ、起こしてくれたの？","","",""
"258","アイラ","","うん","","",""
"259","ツカサ","","ありがとう","","",""
"260","","","アイラは俺の顔をのぞき込んできている。\nそのせいか前傾姿勢になっていて、ワイシャツの隙間から下着がチラチラと見えてしまっていた。","","",""
"261","アイラ","","あ……っ","","",""
"262","","","アイラが、慌てた様子で胸元を手で隠した。","","",""
"263","","","し、しまった！\n見てるのに気付かれた！","","",""
"264","","","アイラは、赤くなってギクシャクしつつベッドから離れていく。","","",""
"265","アイラ","","わ、私、シャワーを浴びなきゃなのでっ","","",""
"266","","","ところが、慌てたせいかロフトから降りるための階段で、足を踏み外した。","","",""
"267","アイラ","","ひゃっ！？","","",""
"268","ツカサ","","アイラ！？","","",""
"269","","","俺は飛び起きると、階下をのぞき込んだ。\n階段の下で、アイラがあられもない格好でひっくり返っている。","","",""
"270","","","急いで階段を降りて、抱き起こした。","","",""
"271","ツカサ","","だ、大丈夫！？","","",""
"272","アイラ","","大丈夫……なので……","","",""
"273","","","恋人になって迎えるはじめての朝は、そんなドタバタから始まった。","","",""
"274","","","アイラがシャワーを浴びている間に、俺は簡単に朝食を作った。","","",""
"275","","","俺が食事をしていると、着替え終わったアイラがハーブティーを淹れてくれて、俺の対面に座った。","","",""
"276","アイラ","","…………","","",""
"277","ツカサ","","…………","","",""
"278","","","俺たち、恋人になったんだよな……。","","",""
"279","","","なんだか、照れくさい。","","",""
"280","","","アイラも同じ気持ちらしくて、モジモジしていた。","","",""
"281","","","ふと、目が合う。","","",""
"282","アイラ","","……っ","","",""
"283","","","俺もアイラもハッとして、慌てて目をそらす。","","",""
"284","","","な、なにか……なにか話題を……！","","",""
"285","ツカサ","","あ、あのさ！","","",""
"286","アイラ","","は、はいっ！","","",""
"287","ツカサ","","アイラも、たまには一緒に食事してみようって、思ったりしないかなあ、なんて。あは、は……","","",""
"288","アイラ","","食事……","","",""
"289","","","テーブルの上には、俺の分の食事――トーストと目玉焼きとサラダ――だけが並んでいる。","","",""
"290","","","アイラの分は、ハーブティーの入ったマグカップのみ。","","",""
"291","","","もともと、アイラは食事はしない主義だ。\nこれまでも、一度も一緒に食べたことはない。","","",""
"292","ツカサ","","あっ！　別に、どうしてもっていうわけじゃないんだけど。よかったら、どう？","","",""
"293","アイラ","","私がそうしたら……ツカサは、嬉しい？","","",""
"294","ツカサ","","うん、嬉しい！","","",""
"295","アイラ","","じゃあ、そうする","","",""
"296","ツカサ","","えっ、あ、本当に？","","",""
"297","アイラ","","うん","","",""
"298","ツカサ","","それは、どうも","","",""
"299","アイラ","","いえ。こちらこそ","","",""
"300","ツカサ","","…………","","",""
"301","アイラ","","…………","","",""
"302","","","とりあえず気持ちを落ち着かせるために、アイラの淹れてくれたハーブティーを飲み干した。","","",""
"303","","","するとアイラが、空になったカップに手を伸ばしてきた。","","",""
"304","アイラ","","おかわり、淹れるので！","","",""
"305","ツカサ","","あっ、うん。ありがとう","","",""
"306","","","新しくハーブティーを注いだカップをアイラから受け取ろうとしたら、その拍子にお互いの指が触れ合った。","","",""
"307","アイラ","","っ","","",""
"308","","","と、アイラはビックリした様子で、カップを床に落としてしまった。","","",""
"309","ツカサ","","あっ","","",""
"310","アイラ","","ああっ……！","","",""
"311","","","お茶が床にこぼれる。幸い、カップは割れなかったけど。","","",""
"312","アイラ","","あわわ！　ごめんなさい！","","",""
"313","ツカサ","","拭く物拭く物！","","",""
"314","","","恋人初日は、なんだか落ち着かなくて。\nこのバタバタした感じが、無性にくすぐったくて。","","",""
"315","","","それでも、こんな時間ですら愛おしかった。","","",""
"316","","","出勤のために、いつもの時間にふたりで部屋を出た。","","",""
"317","ツカサ","","俺たち、恋人に……なったんだよね？","","",""
"318","アイラ","","……うん","","",""
"319","ツカサ","","俺、アイラに特別なこと、なにかしてあげられるかな","","",""
"320","アイラ","","私は、いつも通りでいい。いつも通りがいい","","",""
"321","","","いつも通り、か。","","",""
"322","アイラ","","ツカサと一緒にいられるだけで、特別なので","","",""
"323","ツカサ","","アイラ……","","",""
"324","","","そんないじらしいことを言ってくれるのが、すごく嬉しくて。\nたまらず、アイラの手ヘと自分の指を近づけた。","","",""
"325","","","指先同士が、一瞬、触れ合う。","","",""
"326","","","アイラは少しびっくりしたみたいだったけど、手を引っ込めようとはしない。","","",""
"327","","","だから俺は、そのまま思い切って手を繋ごうとして――","","",""
"328","ミチル","","おはよう","","",""
"329","ツカサ","","とわぁっ！","","",""
"330","アイラ","","ひゃっ！","","",""
"331","","","いきなり背後からミチルに声をかけられ、心臓が口から飛び出すかと思った。慌ててアイラと距離を取る。","","",""
"332","エル","","おはようございま～す","","",""
"333","ザック","","ねえねえ。今、このふたり、手を繋ごうとしてたように見えなかった？","","",""
"334","ツカサ","","う……","","",""
"335","","","バレてる……。","","",""
"336","エル","","ほほう","","",""
"337","ミチル","","あんまり見せつけないでよね","","",""
"338","ツカサ","","な、なんか、怒ってない？","","",""
"339","ミチル","","そんなことないわよ","","",""
"340","","","いや、絶対怒ってる。いつもの、朝の不機嫌さとはちょっと違う気がする。","","",""
"341","","","でも、なにに怒ってるんだろう？\nミチルは、俺とアイラの恋を応援するって言ってたのに。","","",""
"342","エル","","はあ、それにしても私は残念無念ですよぉ。アイラっちの一世一代のスーパー告白タイムを聞き逃すなんて～","","",""
"343","アイラ","","っ……","","",""
"344","エル","","アイラっち、私の前でもう一度ツカサっちに告白してみてもらえません？","","",""
"345","アイラ","","……む、無理っ","","",""
"346","エル","","一生のお願いですから！　ね？　ね？","","",""
"347","アイラ","","～～っ","","",""
"348","","","アイラは、ぶんぶんと首を左右に振った。","","",""
"349","ミチル","","エル、やめなさいよ、困ってるでしょ","","",""
"350","ミチル","","それに、正直なところアイラのやったことはあんまり誉められたものじゃないわ。仕事中なのに告白なんて","","",""
"351","ザック","","そういうミチルも昨日の夜、ひとりでうっとりしてたよね","","",""
"352","ザック","","『私もあんなロマンチックな告白したいわ～』","","",""
"353","ザック","","……とかなんとか。あ、したいんじゃなくて、されたいんだっけ？","","",""
"354","ミチル","","なっ！？　こら、言うなぁ！","","",""
"355","エル","","フッ、ミチルっちにもいつか、白馬の王子様が現れてくれますって","","",""
"356","ミチル","","あんた、私のことからかってるでしょ！？","","",""
"357","ツカサ","","ははは……","","",""
"358","","","ふたりきりで手を繋いで出勤するっていうのは、今日のところは諦めた方がよさそうだ。","","",""
"359","カヅキ","","……おい、ツカサ","","",""
"360","","","出社すると、カヅキさんが仁王立ちで待ち構えていた。","","",""
"361","ツカサ","","カ、カヅキさん、おはようございます。早いですね","","",""
"362","","","いつもは、時間ギリギリに来るのに。","","",""
"363","カヅキ","","…………","","",""
"364","","","眉間に皺が寄っている。\nすごく、機嫌が悪そうだけど……。","","",""
"365","","","まさか、やっぱり昨日のことは認めない、とか言い出したりして……。","","",""
"366","カヅキ","","ちょっと来い","","",""
"367","","","カヅキさんはそれだけ言うと、オフィスを出て行った。","","",""
"368","コンスタンス","","カヅキはツカサにヤキモチを妬いているだけですから、許してあげてください","","",""
"369","ツカサ","","え？　あ、はあ……","","",""
"370","","","本当かな……。","","",""
"371","カヅキ","","これ以降、新規の回収案件は、お前とアイラには回さない","","",""
"372","ツカサ","","え？","","",""
"373","カヅキ","","この前、私とアイラで行ってきた、サラの件だけはお前たちに担当してもらうが","","",""
"374","カヅキ","","ルイスの方は、私とコンスタンスで引き取る","","",""
"375","ツカサ","","でも、そうなると俺たちの担当は、サラさんだけになりますけど","","",""
"376","カヅキ","","ああ、問題ない","","",""
"377","カヅキ","","今後は、自由に休みも取っていい。アイラにもそう伝えとけ","","",""
"378","ツカサ","","自由に……？","","",""
"379","ツカサ","","そんなに甘えちゃって、いいんでしょうか？","","",""
"380","","","アイラだって、いつも通りがいいって言ってたし……。","","",""
"381","カヅキ","","別に、責任感とかそういうものを感じる必要はねえさ","","",""
"382","カヅキ","","これは私が課長と相談して決めたことだ。他のみんなも分かってくれた","","",""
"383","カヅキ","","それでさ、あいつとの時間を、できるだけ大事にしてやってくれよ","","",""
"384","ツカサ","","あ……","","",""
"385","","","そういうことか……。","","",""
"386","カヅキ","","っていうか、お前、もしアイラをないがしろにしやがったら――","","",""
"387","カヅキ","","タダじゃおかねえからな？","","",""
"388","ツカサ","","は、はいぃ……","","",""
"389","カヅキ","","その日をどう過ごすかについては、毎日報告しろ","","",""
"390","ツカサ","","はい。あの……、ありがとうございます","","",""
"391","","","俺は深々と、カヅキさんに頭を下げた。","","",""
"392","カヅキ","","…………","","",""
"393","カヅキ","","言っただろ。アイラをよろしくなって","","",""
"394","カヅキ","","あの子に、想い出を作ってやってくれ","","",""
"395","ツカサ","","はい","","",""
"396","","","アイラのタイムリミットまでは、残り約１ヶ月。","","",""
"397","","","いつも通りにするしても、特別な時間を過ごすにしても。","","",""
"398","","","少しでも多くの想い出を、アイラに残してあげたい。\nアイラに、幸せを感じてほしい。","","",""
"399","","","俺が望むのは、それだけ。","","",""
